date,GHI,Avg Zenith Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C]
8/25/2019 9:00,585.072,55.0767,1.757,28.3278
8/25/2019 10:00,748.6452,44.5417,1.4066,30.1893
8/25/2019 11:00,871.6892,35.6764,1.2319,30.9673
8/25/2019 12:00,871.4534,30.173,1.1563,31.771
8/25/2019 13:00,578.0823,29.9657,1.1538,31.4143
8/25/2019 14:00,908.5614,35.1486,1.2238,32.8928
8/25/2019 15:00,779.6576,43.8446,1.3899,33.4903
8/25/2019 16:00,316.0399,54.307,1.7235,32.7022
8/25/2019 17:00,84.5397,65.5524,2.4483,31.7197
8/26/2019 8:00,371.9254,66.5062,2.5443,17.393
8/26/2019 9:00,568.1929,55.2557,1.765,18.678
8/26/2019 10:00,733.4502,44.752,1.4117,19.746
8/26/2019 11:00,846.2292,35.9385,1.236,20.6058
8/26/2019 12:00,906.4334,30.4956,1.1601,21.4715
8/26/2019 13:00,906.3156,30.3172,1.1579,22.5315
8/26/2019 14:00,844.1344,35.4833,1.2288,23.1433
8/26/2019 15:00,722.688,44.1498,1.3971,23.6797
8/26/2019 16:00,555.3355,54.5906,1.7356,23.9618
8/26/2019 17:00,361.165,65.8251,2.4749,23.7583
8/27/2019 8:00,368.5918,66.672,2.5618,15.8652
8/27/2019 9:00,566.686,55.4364,1.7731,16.7858
8/27/2019 10:00,730.7703,44.9646,1.417,18.2747
8/27/2019 11:00,843.3251,36.2035,1.2401,19.0243
8/27/2019 12:00,912.7523,30.8211,1.164,20.1738
8/27/2019 13:00,911.2687,30.6718,1.1621,21.058
8/27/2019 14:00,842.6783,35.8215,1.234,21.7008
8/27/2019 15:00,727.8035,44.4587,1.4045,22.422
8/27/2019 16:00,559.2753,54.8778,1.748,22.9655
8/27/2019 17:00,361.2483,66.1012,2.5025,22.674
8/28/2019 8:00,388.8781,66.839,2.5797,22.2963
8/28/2019 9:00,590.1663,55.6188,1.7814,25.755
8/28/2019 10:00,759.5121,45.1796,1.4223,27.1882
8/28/2019 11:00,880.4197,36.4712,1.2444,28.403
8/28/2019 12:00,942.4163,31.1495,1.168,29.4402
8/28/2019 13:00,942.0454,31.0292,1.1665,30.1335
8/28/2019 14:00,875.8191,36.1632,1.2394,30.6602
8/28/2019 15:00,755.6269,44.7712,1.4121,31.2625
8/28/2019 16:00,584.6652,55.1685,1.7609,31.435
8/28/2019 17:00,380.3246,66.3806,2.5311,30.8372
8/29/2019 8:00,305.3951,67.0071,2.598,24.5795
8/29/2019 9:00,585.4744,55.8029,1.7899,27.7623
8/29/2019 10:00,786.0599,45.3968,1.4277,29.7402
8/29/2019 11:00,598.8936,36.7417,1.2487,30.0217
8/29/2019 12:00,360.234,31.4806,1.1721,29.122
8/29/2019 13:00,251.3212,31.3894,1.1709,28.6127
8/29/2019 14:00,184.7349,36.508,1.2449,28.4233
8/29/2019 15:00,223.1577,45.0872,1.4199,28.4198
8/29/2019 16:00,212.3978,55.4627,1.7741,27.5377
8/29/2019 17:00,178.6642,66.6632,2.5608,25.9453
8/30/2019 8:00,355.5939,67.1764,2.6167,16.899
8/30/2019 9:00,555.6019,55.9886,1.7985,18.8777
8/30/2019 10:00,718.9599,45.6163,1.4333,20.7022
8/30/2019 11:00,850.3829,37.0149,1.2532,22.1303
8/30/2019 12:00,411.8174,31.8144,1.1763,22.5052
8/30/2019 13:00,403.1296,31.7524,1.1755,22.8737
8/30/2019 14:00,344.8347,36.8561,1.2505,24.2047
8/30/2019 15:00,328.9998,45.4066,1.4279,24.0183
8/30/2019 16:00,553.75,55.7601,1.7878,27.1333
8/30/2019 17:00,287.1234,66.9489,2.5916,27.5033
8/31/2019 8:00,292.6473,67.3467,2.6358,18.3792
8/31/2019 9:00,551.1599,56.176,1.8073,21.8758
8/31/2019 10:00,665.375,45.8381,1.439,23.8427
8/31/2019 11:00,827.3066,37.2908,1.2577,25.5448
8/31/2019 12:00,889.0667,32.1508,1.1806,27.2543
8/31/2019 13:00,916.0196,32.118,1.1801,29.058
8/31/2019 14:00,845.5268,37.2072,1.2563,30.1553
8/31/2019 15:00,720.1372,45.7293,1.4361,30.8235
8/31/2019 16:00,491.7506,56.0608,1.8019,30.6862
8/31/2019 17:00,195.1946,67.2376,2.6236,28.9095
9/1/2019 8:00,359.3024,67.5182,2.6554,22.5358
9/1/2019 9:00,565.8817,56.365,1.8163,26.1497
9/1/2019 10:00,759.3923,46.0621,1.4448,27.8863
9/1/2019 11:00,856.2553,37.5693,1.2624,29.8548
9/1/2019 12:00,933.3549,32.4897,1.185,32.0927
9/1/2019 13:00,761.1967,32.4861,1.1849,33.2747
9/1/2019 14:00,710.8723,37.5612,1.2623,33.8857
9/1/2019 15:00,533.596,46.0551,1.4446,33.977
9/1/2019 16:00,353.5137,56.3646,1.8163,33.1847
9/1/2019 17:00,196.6271,67.5292,2.6568,32.2337
9/2/2019 8:00,360.7423,67.6907,2.6754,27.1908
9/2/2019 9:00,558.8962,56.5557,1.8255,31.1807
9/2/2019 10:00,734.1744,46.2882,1.4507,33.0687
9/2/2019 11:00,691.9347,37.8503,1.2672,33.6153
9/2/2019 12:00,860.6373,32.8311,1.1895,34.502
9/2/2019 13:00,867.3461,32.8566,1.1898,34.697
9/2/2019 14:00,841.6428,37.918,1.2684,34.9307
9/2/2019 15:00,730.9462,46.384,1.4533,35.1747
9/2/2019 16:00,390.0662,56.6714,1.8313,34.1877
9/2/2019 17:00,113.931,67.8236,2.6913,32.1102
9/3/2019 8:00,286.8913,67.8643,2.6958,21.0827
9/3/2019 9:00,513.8829,56.748,1.8349,22.9517
9/3/2019 10:00,693.8172,46.5166,1.4568,23.959
9/3/2019 11:00,820.1456,38.1338,1.2721,24.8153
9/3/2019 12:00,875.9604,33.1749,1.1941,25.8002
9/3/2019 13:00,873.0571,33.2294,1.1949,26.1457
9/3/2019 14:00,810.6324,38.2775,1.2746,26.589
9/3/2019 15:00,465.2043,46.7159,1.4623,26.0192
9/3/2019 16:00,204.6455,56.981,1.8466,24.949
9/3/2019 17:00,130.3918,68.1207,2.7271,24.249
9/4/2019 8:00,269.7199,68.039,2.7167,19.8787
9/4/2019 9:00,351.8666,56.9419,1.8445,21.633
9/4/2019 10:00,649.3598,46.7471,1.463,24.1895
9/4/2019 11:00,785.4048,38.4198,1.2771,25.5363
9/4/2019 12:00,260.0076,33.521,1.1989,25.9245
9/4/2019 13:00,177.0358,33.6045,1.2001,25.9032
9/4/2019 14:00,210.4578,38.6396,1.281,26.5475
9/4/2019 15:00,235.7396,47.0506,1.4714,27.8983
9/4/2019 16:00,94.8993,57.2935,1.8625,26.6597
9/4/2019 17:00,257.884,68.4204,2.7642,27.171
9/5/2019 8:00,358.4178,68.2148,2.7381,26.9737
9/5/2019 9:00,533.4819,57.1374,1.8543,29.7187
9/5/2019 10:00,704.1527,46.9798,1.4694,31.4988
9/5/2019 11:00,825.0863,38.7082,1.2822,32.0652
9/5/2019 12:00,913.8548,33.8693,1.2037,33.3018
9/5/2019 13:00,695.7456,33.9816,1.2053,33.4863
9/5/2019 14:00,228.8319,39.0042,1.2876,31.9008
9/5/2019 15:00,133.2627,47.3879,1.4809,29.7693
9/5/2019 16:00,176.6477,57.6085,1.8787,29.5388
9/5/2019 17:00,156.4581,68.7226,2.8028,28.0288
9/6/2019 8:00,301.988,68.3916,2.76,20.6623
9/6/2019 9:00,399.5309,57.3345,1.8643,22.456
9/6/2019 10:00,495.207,47.2145,1.4758,22.9817
9/6/2019 11:00,683.5922,38.999,1.2874,23.943
9/6/2019 12:00,818.7031,34.2197,1.2087,25.6777
9/6/2019 13:00,729.3324,34.3608,1.2108,27.209
9/6/2019 14:00,33.8685,39.3711,1.2943,23.3135
9/6/2019 15:00,80.8205,47.7278,1.4905,19.5975
9/6/2019 16:00,109.9375,57.9261,1.8955,20.4668
9/6/2019 17:00,81.6302,69.0271,2.8429,18.8425
9/7/2019 8:00,251.1322,68.5696,2.7825,20.8068
9/7/2019 9:00,422.3477,57.5333,1.8745,22.7857
9/7/2019 10:00,662.5904,47.4514,1.4825,24.355
9/7/2019 11:00,614.3047,39.2921,1.2927,25.4842
9/7/2019 12:00,834.7724,34.5721,1.2138,26.6818
9/7/2019 13:00,898.8587,34.7418,1.2163,28.6587
9/7/2019 14:00,720.8011,39.7401,1.3012,28.6918
9/7/2019 15:00,560.9735,48.0701,1.5005,29.0422
9/7/2019 16:00,331.2426,58.2461,1.9128,28.5628
9/7/2019 17:00,124.3618,69.3338,2.8845,27.372
9/8/2019 8:00,330.9184,68.7486,2.8054,14.6252
9/8/2019 9:00,525.4013,57.7337,1.8849,15.8322
9/8/2019 10:00,686.6381,47.6904,1.4892,17.2115
9/8/2019 11:00,805.6651,39.5874,1.2982,18.775
9/8/2019 12:00,861.7278,34.9266,1.219,20.45
9/8/2019 13:00,796.6754,35.1246,1.222,21.5745
9/8/2019 14:00,300.027,40.1112,1.3083,21.1953
9/8/2019 15:00,30.0824,48.4147,1.5106,20.1582
9/8/2019 16:00,19.0437,58.5684,1.9306,16.8807
9/8/2019 17:00,4.7536,69.6425,2.9278,15.716
9/9/2019 8:00,330.0529,68.9288,2.8289,16.5228
9/9/2019 9:00,525.7304,57.9357,1.8956,18.4697
9/9/2019 10:00,692.5885,47.9315,1.4961,19.9807
9/9/2019 11:00,822.1854,39.885,1.3038,21.7122
9/9/2019 12:00,854.2785,35.2829,1.2243,23.4562
9/9/2019 13:00,847.975,35.5091,1.2278,25.2
9/9/2019 14:00,786.8408,40.4843,1.3155,26.2257
9/9/2019 15:00,575.5852,48.7615,1.5211,26.5618
9/9/2019 16:00,496.4726,58.8927,1.9489,27.0123
9/9/2019 17:00,168.6802,69.9532,2.9728,25.4138
9/10/2019 8:00,269.0393,69.1101,2.853,17.5068
9/10/2019 9:00,519.418,58.1393,1.9065,20.1428
9/10/2019 10:00,687.2279,48.1746,1.5032,22.065
9/10/2019 11:00,801.0955,40.1848,1.3095,23.2243
9/10/2019 12:00,852.8739,35.6411,1.2297,24.0178
9/10/2019 13:00,849.0491,35.8952,1.2338,25.5725
9/10/2019 14:00,772.9314,40.8592,1.323,26.8952
9/10/2019 15:00,605.398,49.1103,1.5318,27.8403
9/10/2019 16:00,424.3025,59.2191,1.9677,26.8878
9/10/2019 17:00,176.5824,70.2658,3.0196,24.9593
9/11/2019 8:00,326.284,69.2925,2.8777,17.3395
9/11/2019 9:00,519.4311,58.3446,1.9176,18.9843
9/11/2019 10:00,603.5292,48.4198,1.5104,20.7442
9/11/2019 11:00,752.9276,40.4867,1.3154,21.7615
9/11/2019 12:00,720.7422,36.001,1.2353,22.9838
9/11/2019 13:00,739.8277,36.2827,1.2398,23.9018
9/11/2019 14:00,538.6408,41.2358,1.3306,23.5877
9/11/2019 15:00,252.7046,49.461,1.5427,22.4242
9/11/2019 16:00,144.754,59.5473,1.987,19.3743
9/11/2019 17:00,164.3071,70.5799,3.0683,19.3028
9/12/2019 8:00,334.5204,69.4761,2.903,15.1838
9/12/2019 9:00,536.9778,58.5515,1.929,16.5737
9/12/2019 10:00,703.8615,48.667,1.5178,18.2208
9/12/2019 11:00,827.1364,40.7907,1.3213,19.7422
9/12/2019 12:00,886.2199,36.3626,1.241,21.1277
9/12/2019 13:00,876.8782,36.6716,1.2461,22.8683
9/12/2019 14:00,805.8603,41.6139,1.3383,23.1255
9/12/2019 15:00,678.4418,49.8134,1.554,23.1505
9/12/2019 16:00,506.6214,59.8772,2.007,23.2457
9/12/2019 17:00,299.7341,70.8956,3.1189,22.2517
9/13/2019 8:00,332.0314,69.6608,2.9289,14.6762
9/13/2019 9:00,532.6581,58.7601,1.9406,16.3143
9/13/2019 10:00,699.039,48.9163,1.5253,17.6365
9/13/2019 11:00,816.1643,41.0968,1.3274,19.2037
9/13/2019 12:00,873.1542,36.7258,1.2468,20.9017
9/13/2019 13:00,868.1133,37.0618,1.2524,22.4338
9/13/2019 14:00,795.0598,41.9934,1.3463,23.5973
9/13/2019 15:00,665.5975,50.1674,1.5655,24.2632
9/13/2019 16:00,487.4166,60.2087,2.0275,24.3847
9/13/2019 17:00,288.6132,71.2127,3.1716,24.4315
9/14/2019 8:00,333.0039,69.8468,2.9555,20.6393
9/14/2019 9:00,536.5638,58.9703,1.9525,23.9207
9/14/2019 10:00,704.8013,49.1676,1.533,25.3143
9/14/2019 11:00,820.886,41.4048,1.3337,26.2752
9/14/2019 12:00,874.5741,37.0905,1.2528,27.192
9/14/2019 13:00,867.0507,37.4531,1.2589,28.4547
9/14/2019 14:00,796.5708,42.3743,1.3544,29.0028
9/14/2019 15:00,667.5563,50.5229,1.5773,29.2345
9/14/2019 16:00,494.4428,60.5416,2.0486,29.3203
9/14/2019 17:00,291.9521,71.5311,3.2264,28.969
9/15/2019 8:00,300.6503,70.0339,2.9828,20.3357
9/15/2019 9:00,482.0436,59.1822,1.9646,22.6737
9/15/2019 10:00,643.2324,49.4209,1.5409,24.3095
9/15/2019 11:00,790.3785,41.7148,1.3401,26.3585
9/15/2019 12:00,843.6801,37.4566,1.2589,27.8845
9/15/2019 13:00,818.672,37.8455,1.2656,29.1302
9/15/2019 14:00,647.9004,42.7563,1.3627,29.3213
9/15/2019 15:00,549.0641,50.8797,1.5894,29.4607
9/15/2019 16:00,285.2049,60.8758,2.0702,28.288
9/15/2019 17:00,137.6514,71.8505,3.2835,26.7257
9/16/2019 8:00,131.5398,70.2223,3.0108,21.0108
9/16/2019 9:00,348.1255,59.3959,1.977,22.1625
9/16/2019 10:00,538.1536,49.6762,1.549,25.283
9/16/2019 11:00,782.5862,42.0267,1.3466,27.3552
9/16/2019 12:00,852.7856,37.8241,1.2651,28.1008
9/16/2019 13:00,784.0217,38.2389,1.2724,28.406
9/16/2019 14:00,722.8274,43.1394,1.3712,29.1617
9/16/2019 15:00,420.3103,51.2377,1.6018,28.3285
9/16/2019 16:00,261.5144,61.2112,2.0925,27.7147
9/16/2019 17:00,100.001,72.171,3.343,26.7018
9/17/2019 8:00,118.6479,70.4119,3.0396,20.5197
9/17/2019 9:00,229.299,59.6111,1.9898,22.0903
9/17/2019 10:00,623.4018,49.9334,1.5572,25.188
9/17/2019 11:00,749.0477,42.3404,1.3533,26.5982
9/17/2019 12:00,867.7258,38.1928,1.2715,27.5425
9/17/2019 13:00,771.2884,38.6331,1.2794,28.0482
9/17/2019 14:00,241.0593,43.5234,1.3799,26.6468
9/17/2019 15:00,297.831,51.5968,1.6145,27.2683
9/17/2019 16:00,213.2864,61.5476,2.1155,27.3645
9/17/2019 17:00,230.1795,72.4923,3.4049,27.2305
9/18/2019 8:00,302.8036,70.6028,3.0692,18.1977
9/18/2019 9:00,500.2788,59.8281,2.0028,18.9582
9/18/2019 10:00,662.5087,50.1925,1.5656,20.1988
9/18/2019 11:00,778.3623,42.656,1.3601,21.533
9/18/2019 12:00,874.5045,38.5627,1.278,23.0687
9/18/2019 13:00,764.22,39.028,1.2865,24.0402
9/18/2019 14:00,297.76,43.9082,1.3888,22.1775
9/18/2019 15:00,347.7055,51.9568,1.6274,22.8935
9/18/2019 16:00,372.068,61.8849,2.1391,24.2012
9/18/2019 17:00,161.0003,72.8142,3.4695,23.2325
9/19/2019 8:00,311.3928,70.795,3.0996,17.704
9/19/2019 9:00,510.451,60.0467,2.0161,19.8478
9/19/2019 10:00,671.5715,50.4536,1.5742,21.0857
9/19/2019 11:00,781.4183,42.9732,1.367,23.1737
9/19/2019 12:00,834.305,38.9338,1.2846,24.6018
9/19/2019 13:00,826.9728,39.4236,1.2937,26.412
9/19/2019 14:00,769.6181,44.2937,1.3979,28.0445
9/19/2019 15:00,627.0698,52.3176,1.6407,28.0012
9/19/2019 16:00,349.0525,62.2229,2.1633,27.3442
9/19/2019 17:00,229.7818,73.1368,3.5369,26.86
9/20/2019 8:00,307.5227,70.9884,3.1308,21.3702
9/20/2019 9:00,507.5967,60.2671,2.0297,23.9818
9/20/2019 10:00,674.786,50.7166,1.583,25.2085
9/20/2019 11:00,794.5067,43.2922,1.3742,26.6805
9/20/2019 12:00,852.0281,39.3059,1.2914,27.9212
9/20/2019 13:00,853.0836,39.8198,1.3011,28.9908
9/20/2019 14:00,791.0055,44.6798,1.4072,29.338
9/20/2019 15:00,440.9074,52.6791,1.6543,28.3343
9/20/2019 16:00,466.0127,62.5616,2.1882,28.8277
9/20/2019 17:00,260.0158,73.4597,3.6072,27.7032
9/21/2019 8:00,302.3346,71.1831,3.163,14.6678
9/21/2019 9:00,503.8111,60.4891,2.0436,17.8112
9/21/2019 10:00,666.1656,50.9814,1.592,19.1867
9/21/2019 11:00,780.8884,43.6127,1.3814,20.9772
9/21/2019 12:00,839.3251,39.6789,1.2983,22.3067
9/21/2019 13:00,849.3885,40.2164,1.3087,23.6255
9/21/2019 14:00,433.1841,45.0663,1.4166,22.644
9/21/2019 15:00,387.4816,53.041,1.6682,22.0968
9/21/2019 16:00,327.0658,62.9007,2.2139,21.7448
9/21/2019 17:00,77.5117,73.783,3.6806,19.7922
9/22/2019 8:00,303.1031,71.3792,3.196,11.2012
9/22/2019 9:00,501.2223,60.7127,2.0579,13.5458
9/22/2019 10:00,666.5709,51.248,1.6012,16.5363
9/22/2019 11:00,780.2061,43.9348,1.3889,17.758
9/22/2019 12:00,834.4131,40.0527,1.3054,19.3122
9/22/2019 13:00,826.1751,40.6133,1.3164,20.6295
9/22/2019 14:00,754.0443,45.4531,1.4263,21.4255
9/22/2019 15:00,624.185,53.4034,1.6824,22.2003
9/22/2019 16:00,448.6059,63.2401,2.2402,22.416
9/22/2019 17:00,246.6327,74.1063,3.7572,22.3443
9/23/2019 8:00,153.5092,71.5765,3.2301,15.3003
9/23/2019 9:00,341.9033,60.938,2.0725,17.4237
9/23/2019 10:00,537.1478,51.5164,1.6106,21.021
9/23/2019 11:00,524.8447,44.2583,1.3965,21.8483
9/23/2019 12:00,718.7691,40.4273,1.3126,22.8653
9/23/2019 13:00,701.0099,41.0104,1.3243,24.1122
9/23/2019 14:00,492.9365,45.84,1.4362,24.4745
9/23/2019 15:00,321.5218,53.766,1.697,24.1717
9/23/2019 16:00,203.0394,63.5798,2.2673,24.0535
9/23/2019 17:00,107.2669,74.4297,3.8373,23.488
9/24/2019 8:00,291.1821,71.775,3.2651,19.9925
9/24/2019 9:00,491.7994,61.1649,2.0875,22.5035
9/24/2019 10:00,660.5529,51.7865,1.6202,24.4237
9/24/2019 11:00,776.0845,44.5832,1.4042,25.5937
9/24/2019 12:00,828.6179,40.8025,1.32,26.7195
9/24/2019 13:00,819.0919,41.4076,1.3324,27.7172
9/24/2019 14:00,749.4339,46.2271,1.4463,28.1682
9/24/2019 15:00,616.791,54.1288,1.7119,28.4597
9/24/2019 16:00,442.4097,63.9195,2.2951,27.807
9/24/2019 17:00,237.9355,74.7529,3.921,26.8453
9/25/2019 8:00,288.9496,71.9749,3.3011,17.397
9/25/2019 9:00,485.2924,61.3933,2.1028,18.7722
9/25/2019 10:00,647.4771,52.0582,1.63,20.2005
9/25/2019 11:00,758.998,44.9094,1.4121,21.3113
9/25/2019 12:00,810.5184,41.1783,1.3275,22.8585
9/25/2019 13:00,797.2481,41.8049,1.3406,23.8055
9/25/2019 14:00,728.7676,46.614,1.4566,25.0377
9/25/2019 15:00,601.8349,54.4915,1.7271,26.0858
9/25/2019 16:00,427.987,64.2591,2.3237,25.8978
9/25/2019 17:00,236.6508,75.0759,4.0086,24.8483
9/26/2019 8:00,288.7578,72.1759,3.3383,11.9022
9/26/2019 9:00,484.2331,61.6234,2.1185,14.604
9/26/2019 10:00,644.8406,52.3316,1.64,16.3622
9/26/2019 11:00,762.7714,45.2368,1.4202,19.8235
9/26/2019 12:00,821.2301,41.5545,1.3351,23.0445
9/26/2019 13:00,752.565,42.202,1.349,25.526
9/26/2019 14:00,581.4504,47.0008,1.4671,26.2935
9/26/2019 15:00,588.0353,54.8541,1.7426,27.8713
9/26/2019 16:00,200.6323,64.5986,2.3531,26.8352
9/26/2019 17:00,194.9079,75.3985,4.1002,27.4292
9/27/2019 8:00,355.827,72.3782,3.3765,13.5555
9/27/2019 9:00,284.4733,61.8549,2.1346,13.4233
9/27/2019 10:00,644.5738,52.6064,1.6503,15.6275
9/27/2019 11:00,808.0605,45.5653,1.4284,17.7645
9/27/2019 12:00,504.1316,41.9311,1.343,18.2663
9/27/2019 13:00,352.2865,42.5989,1.3575,19.31
9/27/2019 14:00,576.3235,47.3872,1.4778,21.3163
9/27/2019 15:00,422.2223,55.2164,1.7585,21.3678
9/27/2019 16:00,326.9027,64.9377,2.3833,20.1992
9/27/2019 17:00,81.4279,75.7205,4.1962,16.953
9/28/2019 8:00,210.9384,72.5817,3.416,10.0543
9/28/2019 9:00,462.8731,62.0878,2.151,12.3955
9/28/2019 10:00,621.3266,52.8828,1.6607,14.127
9/28/2019 11:00,737.7711,45.8949,1.4369,15.701
9/28/2019 12:00,788.6543,42.3079,1.351,18.2695
9/28/2019 13:00,774.9371,42.9954,1.3662,20.0223
9/28/2019 14:00,695.3368,47.7732,1.4887,21.6152
9/28/2019 15:00,550.3851,55.5783,1.7748,21.6018
9/28/2019 16:00,372.256,65.2763,2.4143,21.3172
9/28/2019 17:00,183.218,76.0419,4.2968,20.1512
9/29/2019 8:00,280.8148,72.7863,3.4566,19.6503
9/29/2019 9:00,479.865,62.3222,2.1679,22.5317
9/29/2019 10:00,644.1102,53.1605,1.6714,24.5962
9/29/2019 11:00,753.6123,46.2253,1.4454,25.9137
9/29/2019 12:00,804.751,42.6848,1.3591,26.9995
9/29/2019 13:00,764.1085,43.3914,1.3751,27.9668
9/29/2019 14:00,689.246,48.1586,1.4999,29.658
9/29/2019 15:00,595.685,55.9397,1.7914,29.57
9/29/2019 16:00,420.6832,65.6143,2.4462,28.628
9/29/2019 17:00,214.3686,76.3624,4.4024,27.79
9/30/2019 8:00,274.8057,72.9921,3.4985,12.8968
9/30/2019 9:00,469.0339,62.5579,2.1851,14.121
9/30/2019 10:00,627.9846,53.4395,1.6824,15.6178
9/30/2019 11:00,737.7164,46.5566,1.4542,16.9968
9/30/2019 12:00,786.6393,43.0617,1.3674,17.9582
9/30/2019 13:00,772.1913,43.7869,1.3841,18.6098
9/30/2019 14:00,695.1483,48.5434,1.5113,19.3005
9/30/2019 15:00,561.1881,56.3004,1.8083,19.6713
9/30/2019 16:00,384.1701,65.9517,2.479,19.6553
9/30/2019 17:00,187.0541,76.6821,4.5131,19.3775
10/1/2019 8:00,35.466,73.1989,3.5417,8.4815
10/1/2019 9:00,111.3226,62.7949,2.2027,8.4122
10/1/2019 10:00,158.0993,53.7197,1.6935,8.3175
10/1/2019 11:00,153.6424,46.8886,1.4631,8.3951
10/1/2019 12:00,131.9133,43.4385,1.3759,8.0345
10/1/2019 13:00,106.2447,44.1817,1.3933,8.4943
10/1/2019 14:00,60.8185,48.9273,1.5228,8.0724
10/1/2019 15:00,46.9401,56.6603,1.8256,7.9612
10/1/2019 16:00,28.9773,66.2881,2.5126,7.8977
10/1/2019 17:00,14.2977,77.0006,4.6294,7.6217
10/2/2019 8:00,70.7703,73.4068,3.5863,4.9568
10/2/2019 9:00,120.3635,63.0332,2.2208,5.5979
10/2/2019 10:00,197.3867,54.0011,1.7049,6.364
10/2/2019 11:00,219.2883,47.2213,1.4723,7.123
10/2/2019 12:00,395.6983,43.8151,1.3845,8.5777
10/2/2019 13:00,664.4985,44.5757,1.4027,11.0208
10/2/2019 14:00,702.1899,49.3103,1.5346,12.5612
10/2/2019 15:00,567.7206,57.0193,1.8433,14.4707
10/2/2019 16:00,388.4504,66.6236,2.5472,15.4003
10/2/2019 17:00,184.5629,77.318,4.7517,15.5895
10/3/2019 8:00,73.8179,73.6157,3.6322,6.9195
10/3/2019 9:00,384.5456,63.2727,2.2393,8.7196
10/3/2019 10:00,552.7737,54.2836,1.7166,11.1272
10/3/2019 11:00,787.2309,47.5544,1.4816,12.9537
10/3/2019 12:00,781.2478,44.1914,1.3932,14.0227
10/3/2019 13:00,756.7581,44.9688,1.4123,14.9343
10/3/2019 14:00,676.8818,49.6922,1.5466,15.6722
10/3/2019 15:00,539.0263,57.3773,1.8613,16.7492
10/3/2019 16:00,357.8377,66.958,2.5827,16.9843
10/3/2019 17:00,162.1725,77.6341,4.8804,16.7125
10/4/2019 8:00,254.8966,73.8257,3.6797,9.7903
10/4/2019 9:00,447.4666,63.5133,2.2583,11.3877
10/4/2019 10:00,596.655,54.567,1.7285,14.1358
10/4/2019 11:00,710.0468,47.888,1.491,15.9557
10/4/2019 12:00,760.4362,44.5672,1.4022,16.99
10/4/2019 13:00,762.0237,45.3608,1.422,18.3542
10/4/2019 14:00,248.8914,50.0729,1.5589,17.7655
10/4/2019 15:00,250.3944,57.734,1.8797,17.9972
10/4/2019 16:00,380.5971,67.2911,2.6191,20.8233
10/4/2019 17:00,171.6073,77.9486,5.0159,20.0517
10/5/2019 8:00,115.2166,74.0366,3.7287,9.1062
10/5/2019 9:00,338.055,63.7551,2.2777,10.18
10/5/2019 10:00,624.9001,54.8514,1.7406,12.9072
10/5/2019 11:00,640.8008,48.2219,1.5007,13.5757
10/5/2019 12:00,850.9025,44.9425,1.4113,15.0752
10/5/2019 13:00,806.6988,45.7516,1.4319,16.2623
10/5/2019 14:00,686.1002,50.4523,1.5713,17.0295
10/5/2019 15:00,549.4025,58.0894,1.8984,17.7615
10/5/2019 16:00,377.3954,67.6228,2.6566,18.2213
10/5/2019 17:00,175.8144,78.2615,5.1587,18.1023
10/6/2019 8:00,253.0472,74.2484,3.7793,7.9993
10/6/2019 9:00,451.9593,63.9978,2.2975,9.3088
10/6/2019 10:00,612.4154,55.1367,1.753,10.2245
10/6/2019 11:00,722.0357,48.556,1.5105,11.2458
10/6/2019 12:00,772.2932,45.3171,1.4206,12.0238
10/6/2019 13:00,760.7357,46.1412,1.442,13.1805
10/6/2019 14:00,685.0199,50.8302,1.584,14.0447
10/6/2019 15:00,551.3603,58.4434,1.9176,15.0038
10/6/2019 16:00,372.7454,67.953,2.695,14.9192
10/6/2019 17:00,170.6951,78.5727,5.3093,14.9135
10/7/2019 8:00,259.5219,74.4612,3.8317,11.1867
10/7/2019 9:00,458.032,64.2416,2.3179,13.3553
10/7/2019 10:00,622.1996,55.4227,1.7656,16.5413
10/7/2019 11:00,732.7318,48.8903,1.5206,17.9273
10/7/2019 12:00,781.8699,45.691,1.43,19.1205
10/7/2019 13:00,765.8726,46.5293,1.4522,20.6302
10/7/2019 14:00,684.4892,51.2065,1.5969,22.1588
10/7/2019 15:00,549.833,58.7957,1.9371,22.9742
10/7/2019 16:00,369.2309,68.2815,2.7345,23.2302
10/7/2019 17:00,165.3051,78.882,5.4683,22.7518
10/8/2019 8:00,84.031,74.6749,3.8857,15.1652
10/8/2019 9:00,262.6755,64.4864,2.3387,17.272
10/8/2019 10:00,598.9242,55.7095,1.7785,20.9665
10/8/2019 11:00,736.3905,49.2246,1.5308,23.1822
10/8/2019 12:00,782.0816,46.064,1.4396,24.0818
10/8/2019 13:00,758.5048,46.916,1.4627,24.3037
10/8/2019 14:00,677.4599,51.5811,1.61,24.6215
10/8/2019 15:00,538.2067,59.1463,1.957,24.735
10/8/2019 16:00,356.6773,68.6082,2.775,24.4745
10/8/2019 17:00,154.9468,79.1891,5.6363,23.2597
10/9/2019 8:00,85.8846,74.8894,3.9416,14.9867
10/9/2019 9:00,333.2878,64.7321,2.3601,18.147
10/9/2019 10:00,555.007,55.9968,1.7917,21.548
10/9/2019 11:00,549.2679,49.5588,1.5412,22.1702
10/9/2019 12:00,802.3612,46.436,1.4493,24.4037
10/9/2019 13:00,744.0114,47.301,1.4732,24.9708
10/9/2019 14:00,488.4881,51.9539,1.6234,24.9128
10/9/2019 15:00,242.4233,59.4951,1.9772,23.7863
