date,WP(MW)
2020/3/21 15:45,7610.02
2020/3/21 16:00,7366.19
2020/3/21 16:15,7253.77
2020/3/21 16:30,7067.28
2020/3/21 16:45,6653.68
2020/3/21 17:00,6577.36
2020/3/21 17:15,6407
2020/3/21 17:30,6086.75
2020/3/21 17:45,5958.72
2020/3/21 18:00,5851.25
2020/3/21 18:15,5393.51
2020/3/21 18:30,5288.69
2020/3/21 18:45,5168.82
2020/3/21 19:00,5116.62
2020/3/21 19:15,5024.18
2020/3/21 19:30,5057.93
2020/3/21 19:45,5164.47
2020/3/21 20:00,5412.54
2020/3/21 20:15,5597.35
2020/3/21 20:30,5662.06
2020/3/21 20:45,5974.52
2020/3/21 21:00,6164.1
2020/3/21 21:15,6353.16
2020/3/21 21:30,6513.12
2020/3/21 21:45,6733.52
2020/3/21 22:00,6808.6
2020/3/21 22:15,6845.89
2020/3/21 22:30,6884.84
2020/3/21 22:45,6942.9
2020/3/21 23:00,7057.14
2020/3/21 23:15,7066.14
2020/3/21 23:30,7141.55
2020/3/21 23:45,7180.58
2020/3/22 0:00,5184.25
2020/3/22 0:15,7172.39
2020/3/22 0:30,6900.99
2020/3/22 0:45,6767.14
2020/3/22 1:00,6616.85
2020/3/22 1:15,6539.5
2020/3/22 1:30,6408.85
2020/3/22 1:45,6278.48
2020/3/22 2:00,6278.77
2020/3/22 2:15,6209.69
2020/3/22 2:30,6051.42
2020/3/22 2:45,5917.61
2020/3/22 3:00,5824.72
2020/3/22 3:15,5779.86
2020/3/22 3:30,5705.1
2020/3/22 3:45,5634.81
2020/3/22 4:00,5626.46
2020/3/22 4:15,5665.02
2020/3/22 4:30,5649.26
2020/3/22 4:45,5592.11
2020/3/22 5:00,5559.53
2020/3/22 5:15,5507.32
2020/3/22 5:30,5402.12
2020/3/22 5:45,5301.6
2020/3/22 6:00,5257.7
2020/3/22 6:15,5089.25
2020/3/22 6:30,4989.53
2020/3/22 6:45,4972.49
2020/3/22 7:00,4857.23
2020/3/22 7:15,4684.4
2020/3/22 7:30,4207.17
2020/3/22 7:45,4056.95
2020/3/22 8:00,3879.37
2020/3/22 8:15,3819.01
2020/3/22 8:30,3579.29
2020/3/22 8:45,3756.79
2020/3/22 9:00,4077.67
2020/3/22 9:15,4392.53
2020/3/22 9:30,4732.4
2020/3/22 9:45,4993.83
2020/3/22 10:00,5185.74
2020/3/22 10:15,5482.35
2020/3/22 10:30,5403.22
2020/3/22 10:45,5102.27
2020/3/22 11:00,4927.45
2020/3/22 11:15,4984.3
2020/3/22 11:30,5017.44
2020/3/22 11:45,5175.54
2020/3/22 12:00,5187.58
2020/3/22 12:15,5189.03
2020/3/22 12:30,5187.6
2020/3/22 12:45,5132.35
2020/3/22 13:00,4843.39
2020/3/22 13:15,4724.48
2020/3/22 13:30,4618.48
2020/3/22 13:45,4397.62
2020/3/22 14:00,4287.93
2020/3/22 14:15,4382.45
2020/3/22 14:30,4237.22
2020/3/22 14:45,4306.73
2020/3/22 15:00,4303.91
2020/3/22 15:15,4487.85
2020/3/22 15:30,4765.53
2020/3/22 15:45,4638.12
2020/3/22 16:00,4648.37
2020/3/22 16:15,4685.03
2020/3/22 16:30,4704.72
2020/3/22 16:45,4705.47
2020/3/22 17:00,4987.41
2020/3/22 17:15,4797.4
2020/3/22 17:30,4798.89
2020/3/22 17:45,4620.2
2020/3/22 18:00,4617.5
2020/3/22 18:15,4596.38
2020/3/22 18:30,4515.38
2020/3/22 18:45,4652.51
2020/3/22 19:00,4600.7
2020/3/22 19:15,4630.77
2020/3/22 19:30,4805.96
2020/3/22 19:45,4817.71
2020/3/22 20:00,5007.16
2020/3/22 20:15,5103.01
2020/3/22 20:30,5119.57
2020/3/22 20:45,5196.56
2020/3/22 21:00,5265.8
2020/3/22 21:15,5306.68
2020/3/22 21:30,5317.1
2020/3/22 21:45,5279.68
2020/3/22 22:00,5272.22
2020/3/22 22:15,5236.13
2020/3/22 22:30,5319.19
2020/3/22 22:45,5385.75
2020/3/22 23:00,5379.17
2020/3/22 23:15,5353.76
2020/3/22 23:30,5347.41
2020/3/22 23:45,5295.59
2020/3/23 0:00,4619.82
2020/3/23 0:15,5197.86
2020/3/23 0:30,5046.1
2020/3/23 0:45,4906.27
2020/3/23 1:00,4755.74
2020/3/23 1:15,4773.9
2020/3/23 1:30,4732.68
2020/3/23 1:45,4711.16
2020/3/23 2:00,4590.54
2020/3/23 2:15,4400.05
2020/3/23 2:30,4373.36
2020/3/23 2:45,4239.43
2020/3/23 3:00,4127.97
2020/3/23 3:15,4047.56
2020/3/23 3:30,3859.34
2020/3/23 3:45,3727.84
2020/3/23 4:00,3567.44
2020/3/23 4:15,3386.75
2020/3/23 4:30,3204.68
2020/3/23 4:45,3063.9
2020/3/23 5:00,2896.69
2020/3/23 5:15,2779.11
2020/3/23 5:30,2661.27
2020/3/23 5:45,2524.31
2020/3/23 6:00,2412.02
2020/3/23 6:15,2275.99
2020/3/23 6:30,2160.71
2020/3/23 6:45,2018.14
2020/3/23 7:00,1859.95
2020/3/23 7:15,1668.63
2020/3/23 7:30,1608.9
2020/3/23 7:45,1520.19
2020/3/23 8:00,1395.4
2020/3/23 8:15,1250.45
2020/3/23 8:30,997.08
2020/3/23 8:45,838.02
2020/3/23 9:00,743.38
2020/3/23 9:15,725.02
2020/3/23 9:30,771.92
2020/3/23 9:45,950.38
2020/3/23 10:00,1070.14
2020/3/23 10:15,1270.04
2020/3/23 10:30,1631.31
2020/3/23 10:45,2374.59
2020/3/23 11:00,2608.04
2020/3/23 11:15,2857.22
2020/3/23 11:30,2680.85
2020/3/23 11:45,2620.04
2020/3/23 12:00,2496.21
2020/3/23 12:15,2257.78
2020/3/23 12:30,2110.25
2020/3/23 12:45,2020.79
2020/3/23 13:00,1816.9
2020/3/23 13:15,1671.03
2020/3/23 13:30,1620.92
2020/3/23 13:45,1493.9
2020/3/23 14:00,1436.25
2020/3/23 14:15,1429.47
2020/3/23 14:30,1395.16
2020/3/23 14:45,1427.29
2020/3/23 15:00,1406.94
2020/3/23 15:15,1461.99
2020/3/23 15:30,1509.78
2020/3/23 15:45,1497.67
2020/3/23 16:00,1604.18
2020/3/23 16:15,1658.65
2020/3/23 16:30,1740.56
2020/3/23 16:45,1715.8
2020/3/23 17:00,1738.87
2020/3/23 17:15,1841.51
2020/3/23 17:30,1873.92
2020/3/23 17:45,1898.93
2020/3/23 18:00,1876.61
2020/3/23 18:15,1966.11
2020/3/23 18:30,2033.46
2020/3/23 18:45,2219.1
2020/3/23 19:00,2368.19
2020/3/23 19:15,2492.3
2020/3/23 19:30,2708.92
2020/3/23 19:45,2901.2
2020/3/23 20:00,3158.42
2020/3/23 20:15,3431.6
2020/3/23 20:30,3705.6
2020/3/23 20:45,3787.05
2020/3/23 21:00,3922.93
2020/3/23 21:15,4039.37
2020/3/23 21:30,4055.37
2020/3/23 21:45,4154.68
2020/3/23 22:00,4224.19
2020/3/23 22:15,4196.49
2020/3/23 22:30,4148.09
2020/3/23 22:45,4188.67
2020/3/23 23:00,4309.3
2020/3/23 23:15,4405.41
2020/3/23 23:30,4550.01
2020/3/23 23:45,4580.78
2020/3/24 0:00,6048.5
2020/3/24 0:15,4657.9
2020/3/24 0:30,4717.85
2020/3/24 0:45,4879.72
2020/3/24 1:00,4964.32
2020/3/24 1:15,4915.76
2020/3/24 1:30,5069.87
2020/3/24 1:45,5105.17
2020/3/24 2:00,5136.31
2020/3/24 2:15,5062.62
2020/3/24 2:30,4788
2020/3/24 2:45,4647.41
2020/3/24 3:00,4582.02
2020/3/24 3:15,4475.53
2020/3/24 3:30,4229.4
2020/3/24 3:45,4028.47
2020/3/24 4:00,3743.8
2020/3/24 4:15,3371.3
2020/3/24 4:30,3044.84
2020/3/24 4:45,2714.38
2020/3/24 5:00,2437.52
2020/3/24 5:15,2203.3
2020/3/24 5:30,2038.26
2020/3/24 5:45,1973.23
2020/3/24 6:00,2017.76
2020/3/24 6:15,2026.17
2020/3/24 6:30,2055.54
2020/3/24 6:45,1999.61
2020/3/24 7:00,1967.66
2020/3/24 7:15,1855.49
2020/3/24 7:30,1821.99
2020/3/24 7:45,1746.8
2020/3/24 8:00,1634.61
2020/3/24 8:15,1606.74
2020/3/24 8:30,1623.66
2020/3/24 8:45,1401.73
2020/3/24 9:00,1214.9
2020/3/24 9:15,1222.7
2020/3/24 9:30,1275.12
2020/3/24 9:45,1574.28
2020/3/24 10:00,2110.85
2020/3/24 10:15,3000.08
2020/3/24 10:30,3574.33
2020/3/24 10:45,3812.58
2020/3/24 11:00,3812.83
2020/3/24 11:15,3567.78
2020/3/24 11:30,3253.75
2020/3/24 11:45,3057.1
2020/3/24 12:00,3061.38
2020/3/24 12:15,2895.39
2020/3/24 12:30,2820.75
2020/3/24 12:45,2679.31
2020/3/24 13:00,2608.05
2020/3/24 13:15,2569.6
2020/3/24 13:30,2529.8
2020/3/24 13:45,2419.19
2020/3/24 14:00,2380.56
2020/3/24 14:15,2370.31
2020/3/24 14:30,2237.89
2020/3/24 14:45,2250.75
2020/3/24 15:00,2192.43
2020/3/24 15:15,2213.35
2020/3/24 15:30,2174.73
2020/3/24 15:45,2241.76
2020/3/24 16:00,2213.68
2020/3/24 16:15,2214.55
2020/3/24 16:30,2360.58
2020/3/24 16:45,2440.3
2020/3/24 17:00,2561.85
2020/3/24 17:15,2647.16
2020/3/24 17:30,2770.03
2020/3/24 17:45,2835.66
2020/3/24 18:00,2936.55
2020/3/24 18:15,2953.92
2020/3/24 18:30,3008.68
2020/3/24 18:45,3342.34
2020/3/24 19:00,3780.59
2020/3/24 19:15,4186.84
2020/3/24 19:30,4604.74
2020/3/24 19:45,4939.4
2020/3/24 20:00,5298.82
2020/3/24 20:15,5600.59
2020/3/24 20:30,5777.82
2020/3/24 20:45,5930.75
2020/3/24 21:00,6036.14
2020/3/24 21:15,6205.74
2020/3/24 21:30,6190.76
2020/3/24 21:45,6206.55
2020/3/24 22:00,6416.22
2020/3/24 22:15,6434.66
2020/3/24 22:30,6461.82
2020/3/24 22:45,6436.2
2020/3/24 23:00,6351.8
2020/3/24 23:15,6234.56
2020/3/24 23:30,6099.7
2020/3/24 23:45,6039.61
2020/3/25 0:00,7006.62
2020/3/25 0:15,6075.49
2020/3/25 0:30,6053.53
2020/3/25 0:45,6036.27
2020/3/25 1:00,5876.23
2020/3/25 1:15,5685.59
2020/3/25 1:30,5604.1
2020/3/25 1:45,5538.52
2020/3/25 2:00,5553.51
2020/3/25 2:15,5494.36
2020/3/25 2:30,5467.4
2020/3/25 2:45,5399.6
2020/3/25 3:00,5419.94
2020/3/25 3:15,5328.91
2020/3/25 3:30,5219.95
2020/3/25 3:45,5053.75
2020/3/25 4:00,4903.06
2020/3/25 4:15,4715.74
2020/3/25 4:30,4630.87
2020/3/25 4:45,4568.39
2020/3/25 5:00,4569.18
2020/3/25 5:15,4638.27
2020/3/25 5:30,4765.2
2020/3/25 5:45,4952.99
2020/3/25 6:00,5241.66
2020/3/25 6:15,5168.04
2020/3/25 6:30,5070.25
2020/3/25 6:45,5104.13
2020/3/25 7:00,4892.73
2020/3/25 7:15,4721.96
2020/3/25 7:30,4611.81
2020/3/25 7:45,3923.33
2020/3/25 8:00,3400.47
2020/3/25 8:15,3010.67
2020/3/25 8:30,2809.34
2020/3/25 8:45,2681.47
2020/3/25 9:00,2553.14
2020/3/25 9:15,2806.15
2020/3/25 9:30,3258.2
2020/3/25 9:45,3745.41
2020/3/25 10:00,4098.66
2020/3/25 10:15,4108.43
2020/3/25 10:30,3947.35
2020/3/25 10:45,3851.46
2020/3/25 11:00,3787.66
2020/3/25 11:15,3696.52
2020/3/25 11:30,3791.78
2020/3/25 11:45,3922.51
2020/3/25 12:00,3964.16
2020/3/25 12:15,4008.93
2020/3/25 12:30,4046.26
2020/3/25 12:45,4021.24
2020/3/25 13:00,4064.96
2020/3/25 13:15,4159.06
2020/3/25 13:30,4075.4
2020/3/25 13:45,4340.66
2020/3/25 14:00,4307.16
2020/3/25 14:15,4488.46
2020/3/25 14:30,4610.09
2020/3/25 14:45,4780.43
2020/3/25 15:00,4880.37
2020/3/25 15:15,5030.12
2020/3/25 15:30,5274.33
2020/3/25 15:45,5395.83
2020/3/25 16:00,5786.96
2020/3/25 16:15,5950.11
2020/3/25 16:30,5987.49
2020/3/25 16:45,6125.01
2020/3/25 17:00,6211.5
2020/3/25 17:15,6389.3
2020/3/25 17:30,6220.77
2020/3/25 17:45,6207.73
2020/3/25 18:00,6084.4
2020/3/25 18:15,5900.21
2020/3/25 18:30,6067.46
2020/3/25 18:45,6498.19
2020/3/25 19:00,6789.48
2020/3/25 19:15,7107.18
2020/3/25 19:30,7395.61
2020/3/25 19:45,7663.93
2020/3/25 20:00,7915.84
2020/3/25 20:15,8039.96
2020/3/25 20:30,8179.38
2020/3/25 20:45,8198.79
2020/3/25 21:00,8309.14
2020/3/25 21:15,8440.43
2020/3/25 21:30,8303.18
2020/3/25 21:45,8166.99
2020/3/25 22:00,8092.42
2020/3/25 22:15,8035.76
2020/3/25 22:30,7983.8
2020/3/25 22:45,7755.44
2020/3/25 23:00,7526.6
2020/3/25 23:15,7282.48
2020/3/25 23:30,7196.05
2020/3/25 23:45,7049.12
2020/3/26 0:00,5535.26
2020/3/26 0:15,7030.19
2020/3/26 0:30,6907.3
2020/3/26 0:45,6778.72
2020/3/26 1:00,6557.34
2020/3/26 1:15,6403.23
2020/3/26 1:30,6251.07
2020/3/26 1:45,6149.82
2020/3/26 2:00,6028.74
2020/3/26 2:15,5966.52
2020/3/26 2:30,5905.14
2020/3/26 2:45,5723.81
2020/3/26 3:00,5621.97
2020/3/26 3:15,5421.64
2020/3/26 3:30,5362.16
2020/3/26 3:45,5305.65
2020/3/26 4:00,5341.17
2020/3/26 4:15,5276.39
2020/3/26 4:30,5376.48
2020/3/26 4:45,5364.98
2020/3/26 5:00,5370.68
2020/3/26 5:15,5468.87
2020/3/26 5:30,5678.09
2020/3/26 5:45,5724.96
2020/3/26 6:00,5733.76
2020/3/26 6:15,5691.52
2020/3/26 6:30,5395.54
2020/3/26 6:45,4905.2
2020/3/26 7:00,4624.61
2020/3/26 7:15,4485.09
2020/3/26 7:30,4325.97
2020/3/26 7:45,3893.68
2020/3/26 8:00,3601.76
2020/3/26 8:15,3297.43
2020/3/26 8:30,2952.73
2020/3/26 8:45,2655.98
2020/3/26 9:00,2328.78
2020/3/26 9:15,2304.45
2020/3/26 9:30,2451.83
2020/3/26 9:45,2718.35
2020/3/26 10:00,3033.64
2020/3/26 10:15,3337.21
2020/3/26 10:30,3746.98
2020/3/26 10:45,3997.02
2020/3/26 11:00,4312.53
2020/3/26 11:15,4703.74
2020/3/26 11:30,4713.07
2020/3/26 11:45,5005.49
2020/3/26 12:00,5341.12
2020/3/26 12:15,5551.63
2020/3/26 12:30,5425.58
2020/3/26 12:45,5459.38
2020/3/26 13:00,5414.38
2020/3/26 13:15,5183.67
2020/3/26 13:30,5142.71
2020/3/26 13:45,5241.23
2020/3/26 14:00,5233.21
2020/3/26 14:15,5484.11
2020/3/26 14:30,5694.8
2020/3/26 14:45,5939.08
2020/3/26 15:00,6148.66
2020/3/26 15:15,6236.71
2020/3/26 15:30,6553.73
2020/3/26 15:45,6722.35
2020/3/26 16:00,6709.12
2020/3/26 16:15,6796.74
2020/3/26 16:30,6856.39
2020/3/26 16:45,6968.61
2020/3/26 17:00,6948.85
2020/3/26 17:15,6855.03
2020/3/26 17:30,6922.26
2020/3/26 17:45,7187.63
2020/3/26 18:00,7114.59
2020/3/26 18:15,6845.22
2020/3/26 18:30,6662.35
2020/3/26 18:45,6587.68
2020/3/26 19:00,6650.54
2020/3/26 19:15,6764.53
2020/3/26 19:30,7010.15
2020/3/26 19:45,7131.11
2020/3/26 20:00,7238.48
2020/3/26 20:15,7214.7
2020/3/26 20:30,7272.54
2020/3/26 20:45,7088.19
2020/3/26 21:00,6915.73
2020/3/26 21:15,6798.08
2020/3/26 21:30,6752.84
2020/3/26 21:45,6587.09
2020/3/26 22:00,6414.57
2020/3/26 22:15,6113.98
2020/3/26 22:30,6111.22
2020/3/26 22:45,6022.53
2020/3/26 23:00,5876.27
2020/3/26 23:15,5842.68
2020/3/26 23:30,5756.05
2020/3/26 23:45,5566.7
2020/3/27 0:00,2971.25
2020/3/27 0:15,5406.27
2020/3/27 0:30,5093.22
2020/3/27 0:45,5055.65
2020/3/27 1:00,4958.08
2020/3/27 1:15,4999.23
2020/3/27 1:30,5020.68
2020/3/27 1:45,4901.51
2020/3/27 2:00,4929.97
2020/3/27 2:15,4927.33
2020/3/27 2:30,4962.1
2020/3/27 2:45,4945.92
2020/3/27 3:00,5001.48
2020/3/27 3:15,5133.69
2020/3/27 3:30,5326.99
2020/3/27 3:45,5418.33
2020/3/27 4:00,5379.3
2020/3/27 4:15,5360.21
2020/3/27 4:30,5369.51
2020/3/27 4:45,5421.89
2020/3/27 5:00,5656.17
2020/3/27 5:15,5832.58
2020/3/27 5:30,5860.32
2020/3/27 5:45,5879.32
2020/3/27 6:00,5878.34
2020/3/27 6:15,5834.57
2020/3/27 6:30,5695.92
2020/3/27 6:45,5666.86
2020/3/27 7:00,5531.51
2020/3/27 7:15,5117.75
2020/3/27 7:30,4825.81
2020/3/27 7:45,4593.81
2020/3/27 8:00,4090.89
2020/3/27 8:15,3643.51
2020/3/27 8:30,3159.44
2020/3/27 8:45,2635.33
2020/3/27 9:00,2160.4
2020/3/27 9:15,1929.72
2020/3/27 9:30,1853.28
2020/3/27 9:45,1822.91
2020/3/27 10:00,1838.08
2020/3/27 10:15,1955.81
2020/3/27 10:30,2241.61
2020/3/27 10:45,2425.38
2020/3/27 11:00,2523.46
2020/3/27 11:15,2678.55
2020/3/27 11:30,2801.57
2020/3/27 11:45,2881.41
2020/3/27 12:00,3008.63
2020/3/27 12:15,3044.18
2020/3/27 12:30,2986.04
2020/3/27 12:45,2960.83
2020/3/27 13:00,2997.24
2020/3/27 13:15,3010.63
2020/3/27 13:30,2996.24
2020/3/27 13:45,2997.24
2020/3/27 14:00,3124.19
2020/3/27 14:15,3228.32
2020/3/27 14:30,3273.59
2020/3/27 14:45,3318.44
2020/3/27 15:00,3485.37
2020/3/27 15:15,3653.06
2020/3/27 15:30,4117.3
2020/3/27 15:45,4134.9
2020/3/27 16:00,4267.12
2020/3/27 16:15,4332.83
2020/3/27 16:30,4486.88
2020/3/27 16:45,4638.04
2020/3/27 17:00,4679.92
2020/3/27 17:15,4897.47
2020/3/27 17:30,5081.11
2020/3/27 17:45,5161.39
2020/3/27 18:00,5128.39
2020/3/27 18:15,5101.85
2020/3/27 18:30,5166.77
2020/3/27 18:45,5408.6
2020/3/27 19:00,5646.2
2020/3/27 19:15,5785.95
2020/3/27 19:30,5908.34
2020/3/27 19:45,5985.81
2020/3/27 20:00,6039.95
2020/3/27 20:15,6047.44
2020/3/27 20:30,5964.18
2020/3/27 20:45,5708.69
2020/3/27 21:00,5527.62
2020/3/27 21:15,5336.5
2020/3/27 21:30,5104.17
2020/3/27 21:45,4895.61
2020/3/27 22:00,4635.46
2020/3/27 22:15,4369.91
2020/3/27 22:30,4163.2
2020/3/27 22:45,3963.08
2020/3/27 23:00,3697.83
2020/3/27 23:15,3483.78
2020/3/27 23:30,3391.59
2020/3/27 23:45,3116.66
2020/3/28 0:00,4781.08
2020/3/28 0:15,2937.54
2020/3/28 0:30,2903.96
2020/3/28 0:45,2831.55
2020/3/28 1:00,2767.09
2020/3/28 1:15,2734.55
2020/3/28 1:30,2670.19
2020/3/28 1:45,2612.89
2020/3/28 2:00,2656.2
2020/3/28 2:15,2709.57
2020/3/28 2:30,2771.64
2020/3/28 2:45,2787.22
2020/3/28 3:00,2862.73
2020/3/28 3:15,2762.82
2020/3/28 3:30,2882.94
2020/3/28 3:45,2973.87
2020/3/28 4:00,3062.57
2020/3/28 4:15,3127.19
2020/3/28 4:30,3228.5
2020/3/28 4:45,3232.29
2020/3/28 5:00,3171.71
2020/3/28 5:15,3239.8
2020/3/28 5:30,3196.3
2020/3/28 5:45,3156.66
2020/3/28 6:00,3256
2020/3/28 6:15,3368.97
2020/3/28 6:30,3268.37
2020/3/28 6:45,3121.79
2020/3/28 7:00,2977.75
2020/3/28 7:15,2868.5
2020/3/28 7:30,2847.5
2020/3/28 7:45,2845.09
2020/3/28 8:00,2578.17
2020/3/28 8:15,2311.92
2020/3/28 8:30,1963.98
2020/3/28 8:45,1577.34
2020/3/28 9:00,1225.53
2020/3/28 9:15,1149.94
2020/3/28 9:30,1126.26
2020/3/28 9:45,1068.5
2020/3/28 10:00,1022.88
2020/3/28 10:15,979.16
2020/3/28 10:30,1071.42
2020/3/28 10:45,1102.56
2020/3/28 11:00,1197.11
2020/3/28 11:15,1260.84
2020/3/28 11:30,1333.84
2020/3/28 11:45,1438.1
2020/3/28 12:00,1519
2020/3/28 12:15,1644.96
2020/3/28 12:30,1734.58
2020/3/28 12:45,1794.93
2020/3/28 13:00,1879.37
2020/3/28 13:15,2039.28
2020/3/28 13:30,2150.11
2020/3/28 13:45,2085.1
2020/3/28 14:00,2215.09
2020/3/28 14:15,2224.81
2020/3/28 14:30,2397.75
2020/3/28 14:45,2372.22
2020/3/28 15:00,2441.37
2020/3/28 15:15,2613.98
2020/3/28 15:30,2930.74
2020/3/28 15:45,3419.2
2020/3/28 16:00,3640.37
2020/3/28 16:15,3817.75
2020/3/28 16:30,3915.84
2020/3/28 16:45,4177.69
2020/3/28 17:00,4369.87
2020/3/28 17:15,4429.42
2020/3/28 17:30,4431
2020/3/28 17:45,4507.13
2020/3/28 18:00,4451.94
2020/3/28 18:15,4421.26
2020/3/28 18:30,4302.66
2020/3/28 18:45,4506.78
2020/3/28 19:00,4623.98
2020/3/28 19:15,4740.78
2020/3/28 19:30,4768.91
2020/3/28 19:45,4894.5
2020/3/28 20:00,5071.43
2020/3/28 20:15,5165.7
2020/3/28 20:30,5176.5
2020/3/28 20:45,5096.51
2020/3/28 21:00,5110.92
2020/3/28 21:15,4915.07
2020/3/28 21:30,4759.89
2020/3/28 21:45,4653.01
2020/3/28 22:00,4628.89
2020/3/28 22:15,4530.36
2020/3/28 22:30,4489.4
2020/3/28 22:45,4500.28
2020/3/28 23:00,4342.73
2020/3/28 23:15,4380.68
2020/3/28 23:30,4381.31
2020/3/28 23:45,4572.96
2020/3/29 0:00,4858.28
2020/3/29 0:15,4830.18
2020/3/29 0:30,5119.7
2020/3/29 0:45,5195.8
2020/3/29 1:00,5431.94
2020/3/29 1:15,5511.73
2020/3/29 1:30,5606.27
2020/3/29 1:45,5683.48
2020/3/29 3:00,5633.08
2020/3/29 3:15,5715.57
2020/3/29 3:30,5738.46
2020/3/29 3:45,5730.79
2020/3/29 4:00,5755.77
2020/3/29 4:15,5734.19
2020/3/29 4:30,5684.65
2020/3/29 4:45,5771.45
2020/3/29 5:00,5836.31
2020/3/29 5:15,5966.28
2020/3/29 5:30,6190.9
2020/3/29 5:45,6224.27
2020/3/29 6:00,6331.26
2020/3/29 6:15,6386.8
2020/3/29 6:30,6375.82
2020/3/29 6:45,6534.61
2020/3/29 7:00,6594.85
2020/3/29 7:15,6646.48
2020/3/29 7:30,6707.47
2020/3/29 7:45,6985.09
2020/3/29 8:00,7120.8
2020/3/29 8:15,7244.8
2020/3/29 8:30,7309.76
2020/3/29 8:45,7341.5
2020/3/29 9:00,7594.74
2020/3/29 9:15,7713.34
2020/3/29 9:30,7871.72
2020/3/29 9:45,8112.25
2020/3/29 10:00,8184.39
2020/3/29 10:15,8247.66
2020/3/29 10:30,8438.02
2020/3/29 10:45,8576.19
2020/3/29 11:00,8652.05
2020/3/29 11:15,8875.78
2020/3/29 11:30,9056.56
2020/3/29 11:45,9130.68
2020/3/29 12:00,9231.96
2020/3/29 12:15,9555.33
2020/3/29 12:30,9637.16
2020/3/29 12:45,9548.46
2020/3/29 13:00,9702.72
2020/3/29 13:15,9832.88
2020/3/29 13:30,10132.88
2020/3/29 13:45,10549.23
2020/3/29 14:00,10480.92
2020/3/29 14:15,10957.58
2020/3/29 14:30,10918.21
2020/3/29 14:45,11398.82
2020/3/29 15:00,11456.33
2020/3/29 15:15,11283.04
2020/3/29 15:30,11400.93
2020/3/29 15:45,11609.11
2020/3/29 16:00,12109.15
2020/3/29 16:15,12098.01
2020/3/29 16:30,12190.75
2020/3/29 16:45,12181.85
2020/3/29 17:00,12266.04
2020/3/29 17:15,12022.18
2020/3/29 17:30,11625.66
2020/3/29 17:45,11634.4
2020/3/29 18:00,11391.38
2020/3/29 18:15,11239.61
2020/3/29 18:30,10987.16
2020/3/29 18:45,11043.38
2020/3/29 19:00,10864.31
2020/3/29 19:15,10353.69
2020/3/29 19:30,9999.5
2020/3/29 19:45,9637.54
2020/3/29 20:00,9348.61
2020/3/29 20:15,9166.78
2020/3/29 20:30,8782.36
2020/3/29 20:45,8386.51
2020/3/29 21:00,7960.57
2020/3/29 21:15,7632.37
2020/3/29 21:30,7402.13
2020/3/29 21:45,6990.77
2020/3/29 22:00,6823.24
2020/3/29 22:15,6519.55
2020/3/29 22:30,6180.01
2020/3/29 22:45,5986.86
2020/3/29 23:00,5611.66
2020/3/29 23:15,5385.82
2020/3/29 23:30,5243.81
2020/3/29 23:45,5059.44
2020/3/30 0:00,1819.03
2020/3/30 0:15,4839.79
2020/3/30 0:30,4821.22
2020/3/30 0:45,4593.93
2020/3/30 1:00,4433.56
2020/3/30 1:15,4227.88
2020/3/30 1:30,4153.89
2020/3/30 1:45,4095.73
2020/3/30 2:00,4029.1
2020/3/30 2:15,4119.21
2020/3/30 2:30,3937.36
2020/3/30 2:45,3759.82
2020/3/30 3:00,3729.52
2020/3/30 3:15,3788.84
2020/3/30 3:30,3842.05
2020/3/30 3:45,3842.17
2020/3/30 4:00,3947.59
2020/3/30 4:15,3887.14
2020/3/30 4:30,3961.86
2020/3/30 4:45,3906.82
2020/3/30 5:00,3859.57
2020/3/30 5:15,3861.17
2020/3/30 5:30,3852.09
2020/3/30 5:45,3956.13
2020/3/30 6:00,4034.64
2020/3/30 6:15,4104.49
2020/3/30 6:30,4161.27
2020/3/30 6:45,4251.71
2020/3/30 7:00,4251.4
2020/3/30 7:15,4264.09
2020/3/30 7:30,4244.31
2020/3/30 7:45,4272.96
2020/3/30 8:00,4114.3
2020/3/30 8:15,4009.86
2020/3/30 8:30,3872.4
2020/3/30 8:45,3607.76
2020/3/30 9:00,3319.64
2020/3/30 9:15,2788.12
2020/3/30 9:30,2772.96
2020/3/30 9:45,2663.06
2020/3/30 10:00,2599.22
2020/3/30 10:15,2587.38
2020/3/30 10:30,2834.37
2020/3/30 10:45,2997.08
2020/3/30 11:00,3132.06
2020/3/30 11:15,3266.93
2020/3/30 11:30,3440.04
2020/3/30 11:45,3562.36
2020/3/30 12:00,3586.44
2020/3/30 12:15,3451.34
2020/3/30 12:30,3397.32
2020/3/30 12:45,3290.95
2020/3/30 13:00,3355.6
2020/3/30 13:15,3264.8
2020/3/30 13:30,3309.85
2020/3/30 13:45,3206.48
2020/3/30 14:00,3013.17
2020/3/30 14:15,3114.22
2020/3/30 14:30,3100.25
2020/3/30 14:45,3160.69
2020/3/30 15:00,3208.39
2020/3/30 15:15,3159.22
2020/3/30 15:30,3328.99
2020/3/30 15:45,3151.74
2020/3/30 16:00,3117.69
2020/3/30 16:15,3393.86
2020/3/30 16:30,3040.1
2020/3/30 16:45,2758.62
2020/3/30 17:00,2707.24
2020/3/30 17:15,2606.85
2020/3/30 17:30,2465.92
2020/3/30 17:45,2252.85
2020/3/30 18:00,2026.14
2020/3/30 18:15,1866.5
2020/3/30 18:30,1640.66
2020/3/30 18:45,1651.89
2020/3/30 19:00,1710.36
2020/3/30 19:15,1646.83
