date,Active_Power,Current_Phase_Average_Mean,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Air_Pressure,Temperature_Probe_1
2019/11/20 9:00,72.24685733,106.5760733,2.173333337,26.03888909,211.9100463,954.6666718,42.93024031
2019/11/20 10:00,83.55087407,123.5036386,2.232500037,30.21194442,542.4202347,955.0280457,50.33373419
2019/11/20 11:00,89.20870272,131.919796,2.771969687,32.57454508,757.3207952,955.088623,58.34295342
2019/11/20 12:00,89.38594627,132.0452283,2.101296279,34.32055622,937.2245009,954.9229669,66.94777213
2019/11/20 13:00,85.93061892,127.0152537,2.274656946,35.80840128,1061.847262,954.2519975,74.75503055
2019/11/20 14:00,69.98965009,103.4359271,1.947777788,36.94138845,1108.246124,953.3200022,75.97248586
2019/11/20 15:00,55.65724897,82.76347637,2.110151529,37.79545455,1113.142767,952.2825761,76.36212297
2019/11/20 16:00,43.10663287,64.53105704,1.655555531,38.4019448,844.775533,951.4811147,70.31715902
2019/11/20 17:00,10.89497133,16.23328539,2.054499978,38.93199921,833.1875366,950.8054993,66.19509048
2019/11/21 8:00,35.23020093,51.77768358,1.561851859,24.17925898,82.75159793,953.2196248,39.39577781
2019/11/21 9:00,53.05966759,78.38619391,0.959200799,32.20214399,543.5446625,954.247484,57.4011222
2019/11/21 10:00,75.19637934,111.0792357,1.146111121,34.53694375,659.3846232,954.1902771,59.41137187
2019/11/21 11:00,57.79755783,85.58897209,1.900740763,36.92805545,952.1740926,953.7514954,70.68143336
2019/11/21 12:00,68.84251118,102.0084114,2.397222241,38.02361107,1098.185282,953.2986145,74.74441528
2019/11/21 13:00,73.11165969,108.0512899,2.39512502,39.28391685,1086.390289,952.4061707,76.47731476
2019/11/21 14:00,69.69267686,102.7789968,2.273055534,39.7966671,950.6326548,951.714447,72.94359907
2019/11/21 15:00,33.59285307,49.41707277,1.92972221,40.9663887,911.1401596,950.8466644,72.90355301
2019/11/21 16:00,17.73747389,26.01609437,2.329166681,40.6233333,782.3481369,950.3644358,68.20677757
2019/11/21 17:00,17.11630003,25.06595874,2.064444472,40.26361179,447.7640711,950.0197194,59.47512436
2019/11/22 8:00,56.91437149,83.80964979,2.575555548,31.14416647,279.4535802,954.0174917,46.79939715
2019/11/22 9:00,74.73042488,110.2570375,2.524999976,34.23861122,480.2612,954.3047129,51.71777725
2019/11/22 10:00,85.08447965,125.5643717,2.712777793,36.16944472,512.9135946,954.1480611,55.27202797
2019/11/22 11:00,90.20638021,133.6013387,2.38611113,37.72972202,706.8321482,953.8516795,60.97403526
2019/11/22 12:00,90.38886642,133.6984164,2.498333345,39.41555564,1059.670888,953.1969401,74.02101199
2019/11/22 13:00,86.60036341,127.9758631,2.490833372,40.45138868,1019.449102,952.34139,75.8374691
2019/11/22 14:00,76.66500982,112.8896656,2.489999985,40.7186114,794.2890167,951.6483409,67.02398459
2019/11/22 15:00,62.62698905,92.05569649,2.325000008,41.40472253,970.8745219,950.9022217,71.71683375
2019/11/22 16:00,42.66271305,62.76702118,2.141111121,41.700833,674.7350616,950.2158305,66.30450948
2019/11/22 17:00,18.60917981,27.33765634,2.185833295,41.38694445,488.7760836,949.8869527,61.31478723
2019/11/23 8:00,47.34637499,69.79205831,3.371111095,31.44583337,218.2871952,953.2252706,45.61613464
2019/11/23 9:00,66.41795317,97.98668289,4.044111085,35.24377785,557.8116272,953.4841125,52.37531242
2019/11/23 10:00,88.36866697,130.3601329,3.627777795,37.91666635,753.6429749,953.4327799,59.27108701
2019/11/23 11:00,91.83152262,135.3505096,4.300454465,39.63166601,882.7013883,952.9387928,65.04481056
2019/11/23 12:00,91.0140756,133.9278628,3.644444446,41.45138899,1031.155024,952.2927806,69.69707235
2019/11/23 13:00,86.40724754,127.2976411,3.398333311,42.5558335,1119.220174,951.6125031,73.42387327
2019/11/23 14:00,76.10551834,112.166659,3.171111067,43.27361107,1131.737528,950.8291626,78.06018066
2019/11/23 15:00,62.46537113,92.50579071,2.87944445,43.25722186,950.9656728,950.1283315,72.84275119
2019/11/23 16:00,41.35136382,61.07057699,2.343888879,42.94722207,459.4420649,949.4522196,63.26661237
2019/11/23 17:00,20.10287559,29.61341365,2.340833316,42.82861137,316.2188784,948.9241842,58.34813372
2019/11/24 8:00,55.90958563,82.37168248,0.99777777,31.9686114,215.6912193,952.4461009,46.74789588
2019/11/24 9:00,73.57393328,108.5499922,1.047499989,35.31361167,472.0112635,952.7672119,54.1412309
2019/11/24 10:00,87.17426999,128.5814489,2.322222243,38.7055556,759.0135803,952.5900014,63.60654545
2019/11/24 11:00,86.48118591,127.8598042,1.759031117,39.82166767,740.6106567,952.2332458,66.23003769
2019/11/24 12:00,81.97772916,120.9092884,1.96217671,40.75785828,606.9511414,951.8074799,63.917449
2019/11/24 13:00,75.62426853,111.4899759,2.362222219,41.27488899,734.3483704,951.3938843,66.85837364
2019/11/24 14:00,77.63970884,114.1674678,2.435833345,41.5622228,712.1395671,950.8286184,67.72899055
2019/11/24 15:00,50.33914121,74.07985942,2.311555564,42.08733368,914.6156616,950.2361145,73.57418442
2019/11/24 16:00,24.4475348,35.98555017,2.012500003,42.40499942,640.0277685,949.6611023,68.82347902
2019/11/24 17:00,18.90299098,27.59256331,1.592777779,42.07027785,379.837733,949.2463888,59.38427989
2019/11/25 8:00,50.21556346,74.36653312,1.392499983,32.06027778,213.9832548,952.0311076,47.46139018
2019/11/25 9:00,67.32362302,100.1326427,1.764242421,36.23696969,511.1426086,952.5741022,54.62192743
2019/11/25 10:00,71.39687538,105.8308945,3.876388907,39.50972271,729.2428843,952.5891673,59.44227282
2019/11/25 11:00,81.32914607,120.8171552,4.714444478,40.84388924,906.0558879,952.0927785,62.6439902
2019/11/25 12:00,78.92499733,117.1135073,3.725277762,42.11638896,944.4664358,951.4694519,66.57147376
2019/11/25 13:00,50.72589048,75.24134254,3.411944469,42.83416653,1020.543289,950.674998,69.61390241
2019/11/25 14:00,64.31377474,95.28427505,2.767777771,44.16305574,1089.942579,949.8647156,76.35327911
2019/11/25 15:00,19.8840158,29.50617544,2.610277782,44.19611168,893.2990977,948.9724986,71.0927763
2019/11/25 16:00,26.59276756,39.3847216,2.30916666,44.72944482,617.8133113,948.1072337,69.56955528
2019/11/25 17:00,17.56519437,25.98822172,2.095277766,43.81083393,283.7448832,947.5297139,57.36112022
2019/11/26 8:00,44.31845315,65.59955597,3.272500038,27.64083322,179.5546856,954.587499,43.0754776
2019/11/26 9:00,55.60389423,82.48625056,4.714166641,30.26166709,389.2898674,954.9499919,48.0516545
2019/11/26 10:00,44.77936109,66.47318268,5.164999962,30.86277787,413.0757688,955.1555532,48.119675
2019/11/26 11:00,63.15128994,93.61973381,4.717727358,33.62742407,858.6215293,955.3090987,58.33871529
2019/11/26 12:00,80.69332759,119.54717,4.399999976,33.95111179,623.412768,954.8577728,54.46317736
2019/11/26 13:00,65.97469171,97.96053569,3.317222257,36.17277845,614.5872625,954.0066579,58.03762499
2019/11/26 14:00,61.34355418,89.94070244,2.88166666,38.5377779,527.5240402,952.8766683,58.74266275
2019/11/26 15:00,55.36096382,81.11184025,3.394444446,39.73249944,553.1487808,952.1105601,58.98244095
2019/11/26 16:00,43.65118551,63.8526748,3.208484866,40.37575739,611.6315446,951.3987815,59.35046248
2019/11/26 17:00,16.99413737,24.77605613,3.368611097,42.0780557,757.4624074,950.5443115,65.67299207
2019/11/27 8:00,42.04980596,62.13740826,2.858611107,32.33861097,183.2924983,954.721405,46.19976838
2019/11/27 9:00,50.88148848,75.59473515,3.308611115,34.40333271,477.8855794,954.9166667,51.285182
2019/11/27 10:00,64.34463819,95.84300613,3.208888908,36.40777747,692.9276581,954.7983398,57.78823566
2019/11/27 11:00,68.06363328,101.54131,2.951944451,38.12444401,869.9309235,954.3480479,66.19822693
2019/11/27 12:00,51.50118478,76.78699811,3.06694444,39.91166623,990.6106669,953.6783396,72.06476657
2019/11/27 13:00,77.67893728,115.9048901,3.43749998,41.17833296,1035.841115,952.7724965,74.24022611
2019/11/27 14:00,58.46657721,87.41155593,2.932500025,42.0024999,1022.387863,951.8866679,75.26121839
2019/11/27 15:00,39.04478486,58.32940483,2.774722209,42.83777777,948.2590841,950.9405568,74.08638
2019/11/27 16:00,21.07289529,31.29360851,2.419444442,43.42638874,806.0460205,950.2513936,70.75794474
2019/11/27 17:00,6.995187124,10.39410102,2.776666681,43.28555584,552.7103132,949.7555542,64.002436
2019/11/28 8:00,23.70264467,34.80202516,0.63777778,31.53777774,153.4572887,954.6336161,45.29747359
2019/11/28 9:00,40.91869227,60.27000745,1.064444453,34.59333324,424.9290059,955.2497203,52.94912529
2019/11/28 10:00,56.45645046,83.51283614,2.199444413,37.64916706,653.9846191,955.35112,61.06058343
2019/11/28 11:00,72.19071102,107.3146356,3.094999985,40.18894022,847.2426702,954.8953025,66.72758137
2019/11/28 12:00,88.73574893,131.9215908,2.521666666,41.65999953,964.4119568,954.4302877,72.47685623
2019/11/28 13:00,86.14949544,127.3147341,2.646944433,42.19138877,1011.795929,953.7527771,75.72149849
2019/11/28 14:00,71.95841535,106.1485186,2.188879942,42.69459693,1001.277751,953.0482076,76.92871793
2019/11/28 15:00,62.44604333,92.32227453,2.528888911,43.51888879,935.5701599,952.2791697,75.10637093
2019/11/28 16:00,42.68272718,63.15128295,2.514166653,43.65777779,792.2000885,951.6094462,70.13663165
2019/11/28 17:00,20.91508969,30.8991189,2.516388883,43.67861144,603.8709081,950.9952749,63.32749367
2019/11/29 8:00,54.36471876,80.02264659,0.865000005,30.25055552,177.7006849,953.0875041,44.89718024
2019/11/29 9:00,71.25837135,104.9480591,1.160757574,36.63424266,453.5032848,953.3574219,54.58575613
2019/11/29 10:00,80.74959628,119.3213736,2.358055552,40.61027813,672.5346527,953.1916606,62.55076949
2019/11/29 11:00,85.25638517,126.3510412,2.639999986,43.00583299,851.2735392,952.7599996,69.03050041
2019/11/29 12:00,87.32965597,129.5003064,2.268055538,44.03472201,940.8349813,952.388326,74.55314128
2019/11/29 13:00,68.93507576,102.4372094,1.805555542,44.68861103,1007.50559,951.8013865,78.84477234
2019/11/29 14:00,67.47536023,100.4211219,2.05916664,45.58638859,973.2618306,951.0958405,80.91056506
2019/11/29 15:00,64.73067125,96.37020938,2.561111122,45.3636109,948.102478,950.3122203,74.17367808
2019/11/29 16:00,38.67707348,57.63163463,2.374166667,45.65083281,691.1731033,949.625824,70.3349212
2019/11/29 17:00,15.52274338,22.97370259,1.087777796,44.75916608,222.3123423,949.3022308,58.90598043
2019/11/30 8:00,14.01859399,20.49284903,4.763333281,34.73888874,180.5124111,952.5438792,47.33985996
2019/11/30 9:00,31.62592204,46.32474168,4.74888891,36.78888957,421.2042872,952.7572276,51.65209929
2019/11/30 10:00,76.62668482,111.9862579,4.13166668,38.96194458,658.2409286,952.4536031,57.02443123
2019/11/30 11:00,53.39347204,78.52886899,3.785833319,41.01500003,847.1421407,951.9436137,62.9997708
2019/11/30 12:00,57.68133259,84.83763504,3.366944432,42.63861148,980.0793915,951.3513794,70.4187514
2019/11/30 13:00,72.97053878,107.7278188,2.993888944,44.07194424,1031.278234,950.470281,74.77542178
2019/11/30 14:00,47.59375445,70.44666608,2.899999956,44.92222277,1020.500107,949.7844442,75.42433929
2019/11/30 15:00,48.29917574,71.5700388,2.897222221,45.2722222,880.3348007,949.1438904,73.94966571
2019/11/30 16:00,30.81877152,45.41423321,2.75777779,44.60361131,373.2441355,948.5580546,60.722236
2019/11/30 17:00,22.78209853,33.50456548,3.529444456,45.17277749,546.9483363,948.2519328,62.86047522
2019/12/1 8:00,58.56373151,86.17557844,1.92749995,31.13638862,153.9857686,954.9116618,45.10521698
2019/12/1 9:00,75.60250727,111.1806577,3.021944443,34.11027781,382.008901,955.133606,50.54797395
2019/12/1 10:00,86.1153024,126.1576055,3.714722236,36.46305561,584.4754054,954.910553,56.34572411
2019/12/1 11:00,91.72309875,135.1638451,4.192047596,38.33238111,736.6845878,954.5017613,61.17128972
2019/12/1 12:00,92.00707944,136.0205625,3.684545474,39.68560583,987.0357666,954.1104681,69.8202688
2019/12/1 13:00,88.10198339,130.4091943,3.493181836,40.67000025,1041.034968,953.391818,73.07273726
2019/12/1 14:00,79.71505737,117.9919434,2.848055581,41.48722235,1031.603592,952.6216685,74.39775085
2019/12/1 15:00,65.77250258,97.44602839,2.608333349,41.97694492,950.6218211,951.7997284,72.59109688
2019/12/1 16:00,46.05487219,68.23073832,1.7986111,42.50416597,807.1444295,950.9891561,72.38241005
2019/12/1 17:00,21.14194894,31.29614131,1.828611096,42.76722209,547.6055806,950.323349,65.29716174
2019/12/2 8:00,56.70601749,83.91692734,1.027500009,31.53000005,179.5623595,953.8377787,45.52775192
2019/12/2 9:00,74.08622551,108.9218235,1.983055552,35.02166684,480.8766759,954.2436066,53.65290133
2019/12/2 10:00,84.97607994,125.3982054,2.912727269,36.68000065,698.5190707,953.8751443,59.46465093
2019/12/2 11:00,90.23011525,133.8084577,3.384444475,37.6247228,882.9918416,953.2019399,65.92499765
2019/12/2 12:00,90.89218076,134.7221591,2.615925921,39.29731539,1002.210334,952.5925903,71.24536557
2019/12/2 13:00,86.42865499,128.3530305,1.971666674,40.69166629,1055.183787,951.8497162,76.93764178
2019/12/2 14:00,77.86565908,115.5640888,2.122500012,41.73527781,1045.277273,950.9316559,75.73341115
2019/12/2 15:00,64.03638808,95.11805662,2.643611103,42.31916714,971.8567403,950.0719401,73.92751249
2019/12/2 16:00,45.03989792,66.98535252,2.597499977,43.0713892,832.9188182,949.1733348,67.54701296
2019/12/2 17:00,20.82304025,30.82027555,3.079444468,43.1211106,661.7239685,948.4813944,64.09382153
2019/12/3 8:00,56.43247445,82.60419401,1.905833334,32.5874993,177.3974864,951.4161123,46.36574682
2019/12/3 9:00,73.60813014,107.7089812,2.509444426,35.7613891,472.7695338,951.9819438,54.02958584
2019/12/3 10:00,84.34946187,123.5332088,3.338888903,37.96611087,684.6554159,952.323054,60.13654836
2019/12/3 11:00,89.04456838,130.3030764,2.834722211,39.61750031,858.3429057,952.3808441,66.55648963
2019/12/3 12:00,89.65210152,131.1357969,2.648216804,40.75720088,899.785475,951.9118449,73.43001726
2019/12/3 13:00,85.85679372,125.5448786,1.746388887,40.9036115,550.4873047,951.3636068,64.92479293
2019/12/3 14:00,77.21343231,112.7327067,2.220555559,41.93361123,1020.455338,950.5597331,76.01960945
2019/12/3 15:00,63.90020816,93.21024704,1.866888869,42.25077744,750.6763092,949.7755432,72.80091095
2019/12/3 16:00,43.47557449,64.27892431,1.716666669,43.34083335,882.7826996,949.0197144,74.09796588
2019/12/3 17:00,21.07974434,31.12750904,2.302222212,43.02527746,620.6747538,948.3247325,66.5047423
2019/12/4 8:00,57.25931835,84.51381238,1.887569427,31.97083306,235.4017792,953.535408,47.53701067
2019/12/4 9:00,75.3113397,111.2410374,3.24555552,34.98361079,615.0342967,953.7400055,56.45296574
2019/12/4 10:00,85.86150551,127.0460618,2.897500038,36.62625074,731.8946533,953.6529083,62.11190653
2019/12/4 11:00,90.33316104,133.6494687,2.693686854,38.16696999,867.3982377,953.405562,66.90325997
2019/12/4 12:00,89.67430305,133.1569862,2.789999982,39.48222287,984.3875376,952.7922262,71.12424914
2019/12/4 13:00,85.5325222,126.83347,2.763888876,40.43166669,1048.136505,952.0916697,75.04769389
2019/12/4 14:00,77.58835157,114.8172766,2.277499974,41.28749943,1051.0802,951.2552745,77.42355092
2019/12/4 15:00,63.82064946,94.65028826,2.082777739,41.91111088,986.5259959,950.0905558,76.79983457
2019/12/4 16:00,45.00397491,66.70967642,2.139722198,42.57444414,797.6827164,948.974172,72.63556925
2019/12/4 17:00,21.23221485,31.36145004,1.707499991,42.20499961,275.1673012,948.199173,59.41331959
2019/12/5 8:00,56.08536402,82.88081487,1.87111112,27.74694427,151.8096434,952.2402751,43.74733321
2019/12/5 9:00,73.73790741,109.356355,3.19749999,30.62111108,440.8984655,952.5030619,50.0762043
2019/12/5 10:00,84.17196274,124.8910955,3.159444471,32.59694417,656.3680623,952.6136068,56.85425059
2019/12/5 11:00,87.5184447,130.0957438,3.862777829,34.73111121,845.4659627,952.2569631,62.40417671
2019/12/5 12:00,88.38859685,130.9586156,3.266212138,36.90454622,943.6038153,951.6934925,68.10456085
2019/12/5 13:00,83.92133458,124.0720488,3.216111084,38.10111173,798.3981018,951.007782,66.43977833
2019/12/5 14:00,76.41467158,113.0055339,3.923888922,39.68416691,979.037262,950.2611135,70.47957993
2019/12/5 15:00,63.51925755,93.94981893,3.819999977,40.45530389,858.6638627,949.6730291,67.04838701
2019/12/5 16:00,44.98043092,66.54872672,3.287777791,41.50972176,740.8896027,948.5566661,67.57649676
2019/12/5 17:00,21.40231911,31.66749565,3.722777784,41.61999957,496.2840741,947.515564,60.93838342
2019/12/6 8:00,55.12907219,81.77030691,2.033611099,25.31000042,151.6045996,954.3602905,41.79761664
2019/12/6 9:00,71.81474177,106.6304887,2.839696993,26.64257587,432.3225403,955.0401667,45.73526695
2019/12/6 10:00,84.00017293,124.6028271,3.053333362,27.36888885,583.6732585,955.3922526,49.19106547
2019/12/6 11:00,89.18701871,132.5078011,3.112163623,28.93111165,794.3378092,955.0741781,56.29454041
2019/12/6 12:00,88.38851484,131.0600948,2.743888915,30.95500024,948.5577087,954.4688822,61.99890359
2019/12/6 13:00,82.99570274,123.0701345,2.168611109,33.10666593,1019.966929,953.6505585,67.18251165
2019/12/6 14:00,75.43951607,111.704422,2.114166652,34.65083345,1026.174245,952.91834,72.36170324
2019/12/6 15:00,62.41198413,92.37151782,1.703888908,36.25861104,960.7419383,952.1380564,71.93233681
2019/12/6 16:00,44.54809507,66.02057775,2.365277797,37.11444473,824.3105672,951.098882,70.09900475
2019/12/6 17:00,21.44791277,31.76911799,1.921944429,37.90999985,632.4385478,950.1005554,62.80996259
2019/12/7 8:00,52.78548082,78.28589439,2.86166666,26.9355553,130.0290146,956.1502787,42.64939499
2019/12/7 9:00,70.37912655,104.512764,2.840555588,29.13361104,365.1057345,956.4974976,46.738602
2019/12/7 10:00,81.39128621,120.8536873,3.260277768,30.52166684,556.0561053,956.5544434,50.714221
2019/12/7 11:00,87.67342567,129.9704494,3.43233335,32.76944427,865.8786133,956.1331238,59.25194702
2019/12/7 12:00,87.6134154,129.7929955,3.504166683,34.35444482,977.3676147,955.8638967,64.03822549
2019/12/7 13:00,81.85993576,121.3460655,2.81361107,35.90166728,1072.717753,955.2694397,70.8654906
2019/12/7 14:00,76.76282374,114.0708103,2.348055561,37.48361111,917.9827906,954.3622284,71.61615117
2019/12/7 15:00,52.64856966,78.4775335,1.902222186,37.25861136,323.0342267,953.8647257,55.74029477
2019/12/7 16:00,28.15562741,41.8720897,2.485555559,38.17750009,940.3512828,953.0819397,70.02191321
2019/12/7 17:00,21.5301247,31.91761907,2.020454526,38.38181825,467.7569726,951.9771174,61.87122449
2019/12/8 8:00,53.45252355,79.26826318,2.330833336,27.80194426,146.2826989,956.5124817,43.23454507
2019/12/8 9:00,71.31351471,106.0676829,2.584444443,31.1608332,405.3591042,956.7688904,48.80749702
2019/12/8 10:00,83.3704923,123.7688071,2.426666657,33.665555,678.6300201,956.7694499,57.84151363
2019/12/8 11:00,88.10480054,130.9703,2.635277768,35.80833276,880.1062317,956.2883301,66.22980626
2019/12/8 12:00,87.41107432,129.9993617,3.150000016,37.52861087,991.7168528,955.4872233,69.96831576
2019/12/8 13:00,83.8330218,124.5086664,3.088333289,38.52833335,1047.070592,954.4925028,72.86781502
2019/12/8 14:00,76.20206801,113.0936871,3.107500007,39.52916654,1091.188416,953.4138947,74.27229691
2019/12/8 15:00,64.67666737,96.10009575,2.275555511,40.2030557,1003.867462,952.5005544,74.78963407
2019/12/8 16:00,37.2510279,55.40139397,3.089722236,40.98388894,952.6773631,951.3688863,71.46234194
2019/12/8 17:00,22.61264062,33.62193521,2.30472223,40.83000088,626.3844643,950.2786153,65.51732095
2019/12/9 8:00,50.91999086,75.84839344,2.053333312,31.59222158,151.3538068,951.3891652,46.26798248
2019/12/9 9:00,62.95326996,93.73247274,5.253055573,31.33555508,253.029789,951.739446,47.67201265
2019/12/9 10:00,76.21336555,113.283844,3.534722209,30.500278,95.20586713,951.9227753,45.48378213
2019/12/9 11:00,84.94042397,126.3490982,5.959722201,29.76166646,324.9843674,951.5369568,45.591911
2019/12/9 12:00,82.0985527,122.2745921,5.586111188,32.49500004,531.1416728,950.799174,50.63067754
2019/12/9 13:00,78.16459719,116.5837797,3.538888852,36.2211113,1021.782003,949.874176,67.34421857
2019/12/9 14:00,71.70473353,106.3523617,8.204444448,29.40861146,244.596549,950.4952799,48.6391627
2019/12/9 15:00,56.05215947,83.12917868,5.731388887,28.60444434,50.67683442,949.4852753,43.19377454
2019/12/9 16:00,42.72172991,63.60190519,3.324166656,29.34222221,185.7254321,948.0838928,45.25959237
2019/12/9 17:00,21.01225932,31.25302807,2.538333327,32.45055564,241.470417,948.2455597,48.45705509
2019/12/10 8:00,54.44416014,80.55277952,2.697222173,23.39055506,65.67407481,954.3610992,40.0927693
2019/12/10 9:00,70.71986898,104.8373686,2.141666651,23.49249983,104.1902014,954.3072306,40.56004111
2019/12/10 10:00,82.67791303,123.1596661,3.546388924,23.8211112,182.3913097,953.1200002,40.89353561
2019/12/10 11:00,89.27487946,133.1532936,3.86611106,25.31305552,341.4592679,952.9241638,44.64714336
2019/12/10 12:00,90.2969691,134.8452466,3.38944447,26.40305567,362.7650007,952.7069448,44.77335993
2019/12/10 13:00,83.00705147,124.1221657,3.655833344,28.88249985,745.148969,951.9958344,53.50458399
2019/12/10 14:00,76.26122665,114.0303377,2.977272727,29.90727269,639.4289856,951.4018277,53.50430922
2019/12/10 15:00,64.58136686,96.68783315,2.533194433,30.78875017,509.1930415,951.5122223,53.37698078
2019/12/10 16:00,29.62487411,44.35691404,2.694999993,31.51333348,489.8664246,950.8011119,52.22927189
2019/12/10 17:00,20.25336909,30.31116724,7.364444395,25.95472209,134.7263095,951.4866689,42.86469491
2019/12/11 8:00,51.9098355,77.38763269,2.44194445,16.78305546,42.27336756,958.1677755,36.92768955
2019/12/11 9:00,66.88624636,99.8007075,3.073333343,17.42000024,94.47319953,958.1961161,37.98543898
2019/12/11 10:00,81.38511976,121.5313085,3.630000015,17.66194503,113.0319347,958.2069295,37.99424013
2019/12/11 11:00,85.46872902,127.7110424,3.251666705,17.94444434,153.3432611,958.1274872,38.29089387
2019/12/11 12:00,60.43684959,90.70587794,3.303888877,18.53222195,255.0556297,957.7338867,38.90682761
2019/12/11 13:00,67.96600755,101.6489528,3.680277745,19.1541667,352.5213928,957.3936106,39.66593234
2019/12/11 14:00,68.66212686,102.942406,2.988611092,19.54805565,246.8672091,957.1024933,40.20693111
2019/12/11 15:00,63.80423005,95.83159828,2.669166674,19.20111132,160.2477379,956.6380463,38.69304721
2019/12/11 16:00,37.34525506,55.9781642,2.69416666,18.89416679,172.8352051,955.9066722,38.71752961
2019/12/11 17:00,20.40328614,30.53990602,2.760555565,18.40833314,127.1739585,955.7300008,38.13111464
2019/12/12 8:00,35.35340675,52.53842306,2.574999988,17.91666698,152.7743422,956.484436,38.61911392
2019/12/12 9:00,37.15892076,55.37765121,3.668888927,18.91027753,264.2057406,956.9561106,40.28137493
2019/12/12 10:00,25.31482204,37.7552096,3.044444422,19.81361119,337.8003782,957.3502706,42.28664144
2019/12/12 11:00,27.57126681,41.10994752,3.189166665,20.58305518,476.0036761,957.1236216,44.00504017
2019/12/12 12:00,45.87335618,68.34568183,3.584444443,23.14222193,989.1968842,956.3099976,55.53148142
2019/12/12 13:00,27.49429496,41.01561117,3.725277762,25.37722222,1062.191223,955.3130493,58.46007188
2019/12/12 14:00,14.31887857,21.25119146,3.1205555,27.10277764,1089.319921,954.4669342,62.39086787
2019/12/12 15:00,9.27812465,13.74743732,2.549999992,28.40777747,647.1209691,953.6825002,57.03395939
2019/12/12 16:00,11.91933846,17.62363974,2.98571682,30.13477627,869.4082235,952.7858734,59.34017658
2019/12/12 17:00,8.352469643,12.3027302,2.467777769,30.87555567,601.8913345,952.352773,55.89033763
2019/12/13 8:00,46.69736354,68.97723357,3.123055577,24.19000006,181.5483538,954.3469493,41.83777046
2019/12/13 9:00,60.22799587,89.05325317,2.952500006,25.48805571,297.9575882,954.6352641,44.14754677
2019/12/13 10:00,79.94348272,118.5145454,2.965277791,26.50083351,334.9337374,954.55277,45.45659097
2019/12/13 11:00,64.03311857,95.4188633,2.851388832,27.96499968,592.6565056,954.2636108,51.97033278
2019/12/13 12:00,53.98095512,80.48082097,2.432777782,29.41111104,543.6857834,954.0124919,54.86298815
2019/12/13 13:00,32.9380037,48.97363154,2.070009752,30.58356944,674.0895497,953.3321034,56.54647134
2019/12/13 14:00,21.02125001,31.04005845,1.904166669,31.80805556,619.2086131,952.5577698,60.41375637
2019/12/13 15:00,26.77206739,39.39895264,1.68972221,32.28694503,421.292628,951.9100037,54.91229725
2019/12/13 16:00,36.71822484,53.92861589,1.648888906,33.07805634,519.8607,951.4275004,56.55121676
2019/12/13 17:00,21.97627425,32.26072168,1.574444448,33.29972172,322.1522903,950.8380585,52.65766335
2019/12/14 8:00,53.44367345,78.8659207,3.331111093,28.36000013,170.4347846,952.8683421,43.94876003
2019/12/14 9:00,68.73768711,102.122015,3.249444405,30.02222236,328.5693919,953.2916718,46.9422369
2019/12/14 10:00,81.44443003,121.1931578,3.037777801,31.72833331,533.1102905,953.405009,51.57288869
2019/12/14 11:00,86.74456151,129.1828918,3.371111095,33.5583334,754.2115835,953.0074972,57.60837205
2019/12/14 12:00,87.04824066,129.7118937,3.383333325,35.54916636,937.5724182,952.3694458,63.15956179
2019/12/14 13:00,83.30669339,123.8596319,3.490277787,36.95472209,1026.560552,951.5069478,67.55666669
2019/12/14 14:00,75.71444511,112.5528793,2.608888884,37.70416609,777.2945862,950.7463888,66.62597911
2019/12/14 15:00,62.1037693,92.63458506,2.368611097,37.15472126,311.9476255,950.0883382,54.87339783
2019/12/14 16:00,44.24582799,65.98926957,2.366388847,36.85222212,168.5559006,949.587499,51.15332254
2019/12/14 17:00,22.06146232,32.77751843,2.387222191,36.4197216,222.9945234,949.3077799,50.97504425
2019/12/15 8:00,52.7006251,78.39035098,1.784444471,30.48638868,151.8143997,949.9427745,44.13886865
2019/12/15 9:00,70.53608449,105.011488,2.631666625,33.93999939,416.1015778,950.0025513,50.09798012
2019/12/15 10:00,81.93945313,122.2667211,3.603888889,36.53527768,658.3976847,949.7930603,57.20387173
2019/12/15 11:00,87.09015147,129.7714507,4.06138883,38.56277847,847.0380605,949.5377706,64.21390343
2019/12/15 12:00,87.51076317,130.6389745,3.920833389,39.61027781,984.5957947,949.1513875,68.26277033
2019/12/15 13:00,83.95959536,125.2324651,4.091944416,40.3149999,1019.724574,948.4491679,70.49127324
2019/12/15 14:00,68.79809761,102.49687,3.426944435,40.3997221,767.8093465,947.8497264,67.29514249
2019/12/15 15:00,64.75979265,96.33474541,3.108611107,40.81944529,829.9525655,947.1225026,67.5815134
2019/12/15 16:00,42.23707151,62.89422703,2.527222196,40.52888902,400.3077532,946.3175049,62.26843166
2019/12/15 17:00,21.07402786,31.36434809,2.307777772,40.05777772,345.8960635,945.8119558,56.66982428
2019/12/16 8:00,47.12898556,69.89392916,2.283055544,27.39555566,96.31791274,950.9630534,43.05097961
2019/12/16 9:00,64.05507819,95.1924572,1.25111113,28.14472167,174.9429665,952.340271,45.38561344
2019/12/16 10:00,80.91820017,120.1291828,2.37305555,28.8369449,283.8688685,952.3994497,48.19923496
2019/12/16 11:00,92.12003009,137.230779,4.240277807,28.48249992,322.3710353,951.9783274,45.97340775
2019/12/16 12:00,87.98827616,131.2626082,4.080833316,29.8663888,848.5125249,952.0194499,53.52803898
